timestamp,asset_id,duration,protocol_type,service,flag,src_bytes,dst_bytes,wrong_fragment,urgent,hot,num_failed_logins,logged_in,num_compromised,count,srv_count,serror_rate,srv_serror_rate,same_srv_rate,diff_srv_rate,dst_host_count,dst_host_srv_count,dst_host_same_srv_rate,dst_host_serror_rate,threat_category,is_attack
2026-01-08 01:30:00,SIG-021,0,icmp,eco_i,SF,8,0,0,0,0,0,0,0,1,41,0.0,0.0,1.0,0.0,1,151,1.0,0.0,Reconnaissance / Network Scanning,1
2026-01-08 01:33:00,SIG-035,0,udp,domain_u,SF,45,134,0,0,0,0,0,0,171,251,0.0,0.0,1.0,0.0,255,253,0.99,0.0,Normal Operation,0
2026-01-08 01:36:00,SIG-046,0,tcp,private,S0,0,0,0,0,0,0,0,0,111,20,1.0,1.0,0.18,0.05,108,13,0.12,1.0,Network Flood / DoS on Signaling Network,1
2026-01-08 01:39:00,SIG-014,0,tcp,vmnet,S0,0,0,0,0,0,0,0,0,282,7,1.0,1.0,0.02,0.05,255,7,0.03,1.0,Network Flood / DoS on Signaling Network,1
2026-01-08 01:42:00,SIG-036,0,tcp,http,SF,330,717,0,0,0,0,1,0,2,14,0.0,0.0,1.0,0.0,245,255,1.0,0.0,Normal Operation,0
2026-01-08 01:45:00,SIG-012,0,tcp,http,SF,177,12635,0,0,0,0,1,0,8,8,0.0,0.0,1.0,0.0,255,251,0.98,0.0,Normal Operation,0
2026-01-08 01:48:00,SIG-017,0,tcp,ftp_data,SF,2881,0,0,0,0,0,1,0,4,4,0.0,0.0,1.0,0.0,10,97,1.0,0.0,Normal Operation,0
2026-01-08 01:51:00,SIG-039,0,tcp,time,S0,0,0,0,0,0,0,0,0,117,12,1.0,1.0,0.1,0.07,255,12,0.05,1.0,Network Flood / DoS on Signaling Network,1
2026-01-08 01:54:00,SIG-009,0,tcp,netbios_ssn,S0,0,0,0,0,0,0,0,0,293,10,1.0,1.0,0.03,0.05,255,4,0.02,1.0,Network Flood / DoS on Signaling Network,1
2026-01-08 01:57:00,SIG-035,450,udp,domain_u,SF,93,34,0,0,0,0,0,0,3,9,0.0,0.0,1.0,0.0,184,138,0.75,0.0,Normal Operation,0
2026-01-08 02:00:00,SIG-013,0,tcp,http,SF,148,783,0,0,0,0,1,0,1,8,0.0,0.0,1.0,0.0,11,255,1.0,0.0,Normal Operation,0
2026-01-08 02:03:00,SIG-015,0,tcp,http,SF,357,1266,0,0,0,0,1,0,2,2,0.0,0.0,1.0,0.0,100,255,1.0,0.0,Normal Operation,0
2026-01-08 02:06:00,SIG-018,0,tcp,systat,S0,0,0,0,0,0,0,0,0,114,10,1.0,1.0,0.09,0.06,255,12,0.05,1.0,Network Flood / DoS on Signaling Network,1
2026-01-08 02:09:00,SIG-033,0,tcp,smtp,SF,703,480,0,0,0,0,1,0,1,3,0.0,0.0,1.0,0.0,27,129,0.19,0.0,Normal Operation,0
2026-01-08 02:12:00,SIG-006,0,icmp,ecr_i,SF,1032,0,0,0,0,0,0,0,510,510,0.0,0.0,1.0,0.0,255,45,0.18,0.0,Network Flood / DoS on Signaling Network,1
2026-01-08 02:15:00,SIG-027,0,tcp,smtp,SF,3078,329,0,0,0,0,1,0,1,2,0.0,0.0,1.0,0.0,117,136,0.74,0.01,Normal Operation,0
2026-01-08 02:18:00,SIG-023,0,udp,domain_u,SF,46,134,0,0,0,0,0,0,203,280,0.0,0.0,1.0,0.01,205,166,0.81,0.0,Normal Operation,0
2026-01-08 02:21:00,SIG-027,0,tcp,private,REJ,0,0,0,0,0,0,0,0,2,1,0.0,0.0,0.5,1.0,255,1,0.0,0.0,Reconnaissance / Network Scanning,1
2026-01-08 02:24:00,SIG-034,4,tcp,http,SF,185,11380,0,0,0,0,1,0,2,1,0.0,0.0,0.5,1.0,255,249,0.98,0.0,Normal Operation,0
2026-01-08 02:27:00,SIG-046,0,tcp,private,S0,0,0,0,0,0,0,0,0,96,24,1.0,1.0,0.25,0.04,255,24,0.09,1.0,Network Flood / DoS on Signaling Network,1
2026-01-08 02:30:00,SIG-038,0,udp,domain_u,SF,45,82,0,0,0,0,0,0,270,269,0.0,0.0,1.0,0.01,255,254,1.0,0.0,Normal Operation,0
2026-01-08 02:33:00,SIG-014,0,tcp,Z39_50,S0,0,0,0,0,0,0,0,0,107,2,1.0,1.0,0.02,0.07,255,2,0.01,1.0,Network Flood / DoS on Signaling Network,1
2026-01-08 02:36:00,SIG-036,0,tcp,http,SF,288,337,0,0,0,0,1,0,21,21,0.0,0.0,1.0,0.0,255,255,1.0,0.0,Normal Operation,0
2026-01-08 02:39:00,SIG-008,0,tcp,private,S0,0,0,0,0,0,0,0,0,215,18,1.0,1.0,0.08,0.06,255,6,0.02,1.0,Network Flood / DoS on Signaling Network,1
2026-01-08 02:42:00,SIG-035,0,tcp,http,SF,297,17860,0,0,0,0,1,0,6,17,0.0,0.0,1.0,0.0,10,255,1.0,0.0,Normal Operation,0
2026-01-08 02:45:00,SIG-019,0,tcp,http,SF,231,7648,0,0,0,0,1,0,9,39,0.0,0.0,1.0,0.0,30,255,1.0,0.0,Normal Operation,0
2026-01-08 02:48:00,SIG-030,0,udp,domain_u,SF,42,72,0,0,0,0,0,0,189,189,0.0,0.0,1.0,0.0,255,236,0.93,0.0,Normal Operation,0
2026-01-08 02:51:00,SIG-014,0,udp,domain_u,SF,42,108,0,0,0,0,0,0,66,146,0.0,0.0,1.0,0.0,255,204,0.8,0.0,Normal Operation,0
2026-01-08 02:54:00,SIG-020,0,tcp,private,S0,0,0,0,0,0,0,0,0,91,11,1.0,1.0,0.12,0.05,255,11,0.04,1.0,Network Flood / DoS on Signaling Network,1
2026-01-08 02:57:00,SIG-049,0,tcp,private,S0,0,0,0,0,0,0,0,0,255,19,1.0,1.0,0.07,0.05,255,19,0.07,1.0,Network Flood / DoS on Signaling Network,1
2026-01-08 03:00:00,SIG-025,0,udp,domain_u,SF,43,109,0,0,0,0,0,0,239,315,0.0,0.0,1.0,0.0,255,253,0.99,0.0,Normal Operation,0
2026-01-08 03:03:00,SIG-040,0,udp,domain_u,SF,46,82,0,0,0,0,0,0,220,219,0.0,0.0,1.0,0.01,255,254,1.0,0.0,Normal Operation,0
2026-01-08 03:06:00,SIG-024,0,tcp,http,SF,54540,8314,0,0,2,0,1,1,4,4,0.0,0.0,1.0,0.0,122,122,1.0,0.0,Network Flood / DoS on Signaling Network,1
2026-01-08 03:09:00,SIG-014,0,icmp,ecr_i,SF,1032,0,0,0,0,0,0,0,511,511,0.0,0.0,1.0,0.0,255,157,0.62,0.0,Network Flood / DoS on Signaling Network,1
2026-01-08 03:12:00,SIG-026,0,tcp,private,S0,0,0,0,0,0,0,0,0,132,10,1.0,1.0,0.08,0.06,255,13,0.05,1.0,Network Flood / DoS on Signaling Network,1
2026-01-08 03:15:00,SIG-038,0,tcp,http,SF,180,32961,0,0,0,0,1,0,1,2,0.0,0.0,1.0,0.0,255,255,1.0,0.0,Normal Operation,0
2026-01-08 03:18:00,SIG-023,0,icmp,eco_i,SF,8,0,0,0,0,0,0,0,1,33,0.0,0.0,1.0,0.0,1,169,1.0,0.0,Reconnaissance / Network Scanning,1
2026-01-08 03:21:00,SIG-022,74,udp,domain_u,SF,43,44,0,0,0,0,0,0,2,2,0.0,0.0,1.0,0.0,52,38,0.73,0.0,Normal Operation,0
2026-01-08 03:24:00,SIG-048,0,tcp,ftp_data,SF,29,0,0,0,0,0,0,0,1,1,0.0,0.0,1.0,0.0,86,45,0.47,0.0,Normal Operation,0
2026-01-08 03:27:00,SIG-019,0,icmp,urp_i,SF,181,0,0,0,0,0,0,0,3,1,0.0,0.0,0.33,1.0,255,19,0.07,0.0,Normal Operation,0
2026-01-08 03:30:00,SIG-046,0,tcp,http,SF,252,370,0,0,0,0,1,0,34,34,0.0,0.0,1.0,0.0,255,255,1.0,0.0,Normal Operation,0
2026-01-08 03:33:00,SIG-003,0,tcp,private,S0,0,0,0,0,0,0,0,0,80,13,1.0,1.0,0.16,0.06,255,4,0.02,1.0,Network Flood / DoS on Signaling Network,1
2026-01-08 03:36:00,SIG-042,0,tcp,http,SF,330,292,0,0,0,0,1,0,10,10,0.0,0.0,1.0,0.0,54,255,1.0,0.0,Normal Operation,0
2026-01-08 03:39:00,SIG-019,0,tcp,http,SF,234,765,0,0,0,0,1,0,9,9,0.0,0.0,1.0,0.0,10,118,1.0,0.0,Normal Operation,0
2026-01-08 03:42:00,SIG-009,0,tcp,private,S0,0,0,0,0,0,0,0,0,91,5,1.0,1.0,0.05,0.07,255,19,0.07,1.0,Network Flood / DoS on Signaling Network,1
2026-01-08 03:45:00,SIG-028,0,tcp,private,S0,0,0,0,0,0,0,0,0,47,20,1.0,1.0,0.43,0.09,255,20,0.08,1.0,Network Flood / DoS on Signaling Network,1
2026-01-08 03:48:00,SIG-020,0,udp,private,SF,1,0,0,0,0,0,0,0,34,5,0.0,0.0,0.15,0.12,255,34,0.13,0.0,Reconnaissance / Network Scanning,1
2026-01-08 03:51:00,SIG-045,0,udp,private,SF,105,146,0,0,0,0,0,0,7,1,0.0,0.0,0.14,0.29,195,178,0.91,0.0,Normal Operation,0
2026-01-08 03:54:00,SIG-007,0,tcp,http,SF,257,1978,0,0,0,0,1,0,15,16,0.0,0.0,1.0,0.0,46,255,1.0,0.0,Normal Operation,0
2026-01-08 03:57:00,SIG-014,17065,tcp,other,RSTR,1,0,0,0,0,0,0,0,2,2,0.0,0.0,1.0,0.0,255,2,0.01,0.0,Reconnaissance / Network Scanning,1
2026-01-08 04:00:00,SIG-009,0,tcp,http,SF,255,333,0,0,0,0,1,0,17,17,0.0,0.0,1.0,0.0,255,255,1.0,0.0,Normal Operation,0
2026-01-08 04:03:00,SIG-019,0,tcp,private,REJ,0,0,0,0,0,0,0,0,233,4,0.0,0.0,0.02,0.07,255,4,0.02,0.0,Network Flood / DoS on Signaling Network,1
2026-01-08 04:06:00,SIG-047,0,tcp,courier,S0,0,0,0,0,0,0,0,0,126,4,1.0,1.0,0.03,0.06,255,16,0.06,1.0,Network Flood / DoS on Signaling Network,1
2026-01-08 04:09:00,SIG-014,0,tcp,uucp_path,REJ,0,0,0,0,0,0,0,0,288,19,0.0,0.0,0.07,0.06,255,19,0.07,0.0,Network Flood / DoS on Signaling Network,1
2026-01-08 04:12:00,SIG-038,0,tcp,smtp,SF,2466,329,0,0,0,0,1,0,1,1,0.0,0.0,1.0,0.0,164,138,0.62,0.0,Normal Operation,0
2026-01-08 04:15:00,SIG-036,0,udp,other,SF,146,0,0,0,0,0,0,0,2,1,0.0,0.0,0.5,1.0,255,2,0.01,0.0,Normal Operation,0
2026-01-08 04:18:00,SIG-040,0,icmp,ecr_i,SF,520,0,0,0,0,0,0,0,113,113,0.0,0.0,1.0,0.0,255,255,1.0,0.0,Network Flood / DoS on Signaling Network,1
2026-01-08 04:21:00,SIG-017,0,tcp,vmnet,REJ,0,0,0,0,0,0,0,0,140,14,0.0,0.0,0.1,0.06,255,4,0.02,0.0,Network Flood / DoS on Signaling Network,1
2026-01-08 04:24:00,SIG-030,11068,tcp,IRC,RSTR,2904,8282,0,0,0,0,0,0,1,1,0.0,0.0,1.0,0.0,91,24,0.26,0.0,Normal Operation,0
2026-01-08 04:27:00,SIG-009,0,tcp,private,REJ,0,0,0,0,0,0,0,0,133,15,0.0,0.0,0.11,0.06,255,27,0.11,0.0,Network Flood / DoS on Signaling Network,1
2026-01-08 04:30:00,SIG-033,0,tcp,http_443,S0,0,0,0,0,0,0,0,0,101,17,1.0,1.0,0.17,0.06,255,17,0.07,1.0,Network Flood / DoS on Signaling Network,1
2026-01-08 04:33:00,SIG-025,0,tcp,http,SF,272,6752,0,0,0,0,1,0,8,8,0.0,0.0,1.0,0.0,55,255,1.0,0.0,Normal Operation,0
2026-01-08 04:36:00,SIG-014,0,icmp,ecr_i,SF,1032,0,0,0,0,0,0,0,131,131,0.0,0.0,1.0,0.0,136,42,0.31,0.01,Network Flood / DoS on Signaling Network,1
2026-01-08 04:39:00,SIG-011,0,tcp,smtp,SF,2122,390,0,0,0,0,1,0,1,1,0.0,0.0,1.0,0.0,255,61,0.24,0.55,Normal Operation,0
2026-01-08 04:42:00,SIG-035,0,tcp,http,SF,208,2599,0,0,0,0,1,0,45,73,0.0,0.0,1.0,0.0,234,255,1.0,0.0,Normal Operation,0
2026-01-08 04:45:00,SIG-041,0,tcp,http,SF,328,356,0,0,0,0,1,0,27,27,0.0,0.0,1.0,0.0,153,255,1.0,0.0,Normal Operation,0
2026-01-08 04:48:00,SIG-014,0,udp,domain_u,SF,46,46,0,0,0,0,0,0,17,25,0.0,0.0,1.0,0.0,126,122,0.97,0.0,Normal Operation,0
2026-01-08 04:51:00,SIG-030,5063,tcp,ftp_data,SF,5133876,0,0,0,4,0,1,0,1,1,0.0,0.0,1.0,0.0,4,38,1.0,0.0,Unauthorized Remote Access Attempt,1
2026-01-08 04:54:00,SIG-041,0,tcp,private,S0,0,0,0,0,0,0,0,0,276,9,1.0,1.0,0.03,0.06,255,10,0.04,1.0,Network Flood / DoS on Signaling Network,1
2026-01-08 04:57:00,SIG-004,0,tcp,http,SF,281,4768,0,0,0,0,1,0,15,15,0.0,0.0,1.0,0.0,255,255,1.0,0.0,Normal Operation,0
2026-01-08 05:00:00,SIG-004,0,tcp,http,S1,307,9834,0,0,0,0,1,0,4,7,0.25,0.14,1.0,0.0,28,255,1.0,0.04,Normal Operation,0
2026-01-08 05:03:00,SIG-028,1,tcp,IRC,SF,76,17,0,0,0,0,1,0,1,1,0.0,0.0,1.0,0.0,10,1,0.1,0.0,Normal Operation,0
2026-01-08 05:06:00,SIG-008,0,tcp,auth,S0,0,0,0,0,0,0,0,0,239,5,1.0,1.0,0.02,0.05,255,5,0.02,1.0,Network Flood / DoS on Signaling Network,1
2026-01-08 05:09:00,SIG-002,0,tcp,http,REJ,0,0,0,0,0,0,0,0,1,1,0.0,0.0,1.0,0.0,9,144,1.0,0.0,Normal Operation,0
2026-01-08 05:12:00,SIG-041,0,tcp,ftp_data,SF,259,0,0,0,0,0,0,0,1,1,0.0,0.0,1.0,0.0,59,43,0.03,0.0,Normal Operation,0
2026-01-08 05:15:00,SIG-046,3,tcp,smtp,SF,1887,331,0,0,0,0,1,0,1,1,0.0,0.0,1.0,0.0,96,191,0.84,0.0,Normal Operation,0
2026-01-08 05:18:00,SIG-022,0,udp,domain_u,SF,44,132,0,0,0,0,0,0,72,152,0.0,0.0,1.0,0.0,255,255,1.0,0.0,Normal Operation,0
2026-01-08 05:21:00,SIG-041,0,tcp,http,SF,216,25078,0,0,0,0,1,0,3,41,0.0,0.0,1.0,0.0,9,254,1.0,0.0,Normal Operation,0
2026-01-08 05:24:00,SIG-016,0,tcp,http,SF,225,403,0,0,0,0,1,0,22,22,0.0,0.0,1.0,0.0,22,255,1.0,0.0,Normal Operation,0
2026-01-08 05:27:00,SIG-029,0,tcp,smtp,S0,0,0,0,0,0,0,0,0,11,6,1.0,1.0,0.55,0.36,255,6,0.02,1.0,Network Flood / DoS on Signaling Network,1
2026-01-08 05:30:00,SIG-049,0,tcp,smtp,SF,1009,441,0,0,0,0,1,0,1,2,0.0,0.0,1.0,0.0,255,134,0.53,0.73,Normal Operation,0
2026-01-08 05:33:00,SIG-048,0,tcp,ctf,S0,0,0,0,0,0,0,0,0,195,3,1.0,1.0,0.02,0.07,255,3,0.01,1.0,Network Flood / DoS on Signaling Network,1
2026-01-08 05:36:00,SIG-030,0,tcp,http,SF,331,776,0,0,0,0,1,0,10,14,0.0,0.0,1.0,0.0,255,255,1.0,0.0,Normal Operation,0
2026-01-08 05:39:00,SIG-012,33,tcp,ftp,SF,251,773,0,0,4,0,1,0,1,1,0.0,0.0,1.0,0.0,105,28,0.27,0.0,Normal Operation,0
2026-01-08 05:42:00,SIG-035,0,tcp,http,REJ,0,0,0,0,0,0,0,0,1,1,0.0,0.0,1.0,0.0,43,253,1.0,0.0,Normal Operation,0
2026-01-08 05:45:00,SIG-011,0,tcp,private,RSTR,0,0,0,0,0,0,0,0,1,1,0.0,0.0,1.0,0.0,190,1,0.01,0.03,Reconnaissance / Network Scanning,1
2026-01-08 05:48:00,SIG-046,0,udp,private,SF,1,0,0,0,0,0,0,0,127,107,0.0,0.0,0.84,0.03,255,155,0.61,0.0,Reconnaissance / Network Scanning,1
2026-01-08 05:51:00,SIG-050,0,tcp,echo,RSTO,0,0,0,0,0,0,0,0,248,11,0.0,0.0,0.04,0.07,255,11,0.04,0.0,Network Flood / DoS on Signaling Network,1
2026-01-08 05:54:00,SIG-021,0,tcp,http,SF,225,3073,0,0,0,0,1,0,3,3,0.0,0.0,1.0,0.0,149,255,1.0,0.0,Normal Operation,0
2026-01-08 05:57:00,SIG-021,0,tcp,http,SF,336,1135,0,0,0,0,1,0,7,7,0.0,0.0,1.0,0.0,178,255,1.0,0.0,Normal Operation,0
2026-01-08 06:00:00,SIG-005,0,tcp,http,SF,220,3358,0,0,0,0,1,0,3,3,0.0,0.0,1.0,0.0,255,255,1.0,0.0,Normal Operation,0
2026-01-08 06:03:00,SIG-048,0,icmp,eco_i,SF,8,0,0,0,0,0,0,0,1,20,0.0,0.0,1.0,0.0,2,70,1.0,0.0,Reconnaissance / Network Scanning,1
2026-01-08 06:06:00,SIG-020,0,icmp,ecr_i,SF,1032,0,0,0,0,0,0,0,511,511,0.0,0.0,1.0,0.0,243,98,0.4,0.0,Network Flood / DoS on Signaling Network,1
2026-01-08 06:09:00,SIG-037,0,icmp,eco_i,SF,8,0,0,0,0,0,0,0,1,20,0.0,0.0,1.0,0.0,2,21,1.0,0.0,Reconnaissance / Network Scanning,1
2026-01-08 06:12:00,SIG-003,0,icmp,eco_i,SF,8,0,0,0,0,0,0,0,1,40,0.0,0.0,1.0,0.0,2,70,1.0,0.0,Reconnaissance / Network Scanning,1
2026-01-08 06:15:00,SIG-044,37141,tcp,private,RSTR,1,0,0,0,0,0,0,0,2,2,0.0,0.0,1.0,0.0,255,2,0.01,0.0,Reconnaissance / Network Scanning,1
2026-01-08 06:18:00,SIG-033,0,tcp,private,S0,0,0,0,0,0,0,0,0,79,4,1.0,1.0,0.05,0.09,255,4,0.02,1.0,Network Flood / DoS on Signaling Network,1
2026-01-08 06:21:00,SIG-009,0,udp,domain_u,SF,46,136,0,0,0,0,0,0,97,177,0.0,0.0,1.0,0.0,255,254,1.0,0.0,Normal Operation,0
2026-01-08 06:24:00,SIG-009,0,udp,domain_u,SF,46,71,0,0,0,0,0,0,293,292,0.0,0.0,1.0,0.01,255,254,1.0,0.0,Normal Operation,0
2026-01-08 06:27:00,SIG-004,0,tcp,http,SF,206,12642,0,0,0,0,1,0,4,4,0.0,0.0,1.0,0.0,10,255,1.0,0.0,Normal Operation,0
2026-01-08 06:30:00,SIG-035,1,tcp,ftp_data,SF,501760,0,0,0,0,0,0,0,2,2,0.0,0.0,1.0,0.0,7,55,0.86,0.0,Normal Operation,0
2026-01-08 06:33:00,SIG-017,0,tcp,iso_tsap,S0,0,0,0,0,0,0,0,0,252,15,1.0,1.0,0.06,0.06,255,15,0.06,1.0,Network Flood / DoS on Signaling Network,1
2026-01-08 06:36:00,SIG-034,0,tcp,http,SF,310,1223,0,0,0,0,1,0,2,20,0.0,0.05,1.0,0.0,255,255,1.0,0.0,Normal Operation,0
2026-01-08 06:39:00,SIG-024,0,tcp,hostnames,S0,0,0,0,0,0,0,0,0,136,8,1.0,1.0,0.06,0.06,255,2,0.01,1.0,Network Flood / DoS on Signaling Network,1
2026-01-08 06:42:00,SIG-032,0,icmp,ecr_i,SF,1032,0,0,0,0,0,0,0,511,511,0.0,0.0,1.0,0.0,255,189,0.74,0.0,Network Flood / DoS on Signaling Network,1
2026-01-08 06:45:00,SIG-001,0,tcp,http,SF,318,2649,0,0,0,0,1,0,5,5,0.0,0.0,1.0,0.0,5,255,1.0,0.0,Normal Operation,0
2026-01-08 06:48:00,SIG-008,0,tcp,private,S0,0,0,0,0,0,0,0,0,179,18,1.0,1.0,0.1,0.05,120,18,0.15,0.88,Network Flood / DoS on Signaling Network,1
2026-01-08 06:51:00,SIG-045,0,tcp,private,REJ,0,0,0,0,0,0,0,0,368,1,0.0,0.0,0.0,0.52,255,1,0.0,0.0,Reconnaissance / Network Scanning,1
2026-01-08 06:54:00,SIG-023,0,tcp,http,REJ,0,0,0,0,0,0,0,0,1,1,0.0,0.0,1.0,0.0,5,206,1.0,0.0,Normal Operation,0
2026-01-08 06:57:00,SIG-047,0,icmp,eco_i,SF,18,0,0,0,0,0,0,0,1,1,0.0,0.0,1.0,0.0,1,116,1.0,0.0,Reconnaissance / Network Scanning,1
2026-01-08 07:00:00,SIG-040,0,tcp,http,SF,250,8467,0,0,0,0,1,0,6,7,0.0,0.0,1.0,0.0,37,255,1.0,0.0,Normal Operation,0
2026-01-08 07:03:00,SIG-012,0,tcp,Z39_50,S0,0,0,0,0,0,0,0,0,274,8,1.0,1.0,0.03,0.05,255,8,0.03,1.0,Network Flood / DoS on Signaling Network,1
2026-01-08 07:06:00,SIG-012,0,tcp,private,RSTR,0,0,0,0,0,0,0,0,1,1,0.0,0.0,1.0,0.0,124,1,0.01,0.0,Reconnaissance / Network Scanning,1
2026-01-08 07:09:00,SIG-046,0,tcp,ftp_data,SF,748,0,0,0,0,0,1,0,1,1,0.0,0.0,1.0,0.0,243,7,0.03,0.0,Normal Operation,0
2026-01-08 07:12:00,SIG-047,1,tcp,smtp,SF,941,327,0,0,0,0,1,0,3,3,0.33,0.33,1.0,0.0,91,136,0.48,0.03,Normal Operation,0
2026-01-08 07:15:00,SIG-015,0,tcp,http,RSTR,54540,8314,0,0,2,0,1,1,4,6,0.0,0.0,1.0,0.0,255,255,1.0,0.01,Network Flood / DoS on Signaling Network,1
2026-01-08 07:18:00,SIG-041,1,tcp,remote_job,RSTOS0,0,0,0,0,0,0,0,0,81,3,0.78,0.67,0.04,0.37,255,3,0.01,0.25,Reconnaissance / Network Scanning,1
2026-01-08 07:21:00,SIG-019,0,tcp,http,S0,0,0,0,0,0,0,0,0,196,12,1.0,1.0,0.06,0.06,255,12,0.05,1.0,Network Flood / DoS on Signaling Network,1
2026-01-08 07:24:00,SIG-026,0,tcp,http,SF,229,6356,0,0,0,0,1,0,2,2,0.0,0.0,1.0,0.0,255,255,1.0,0.0,Normal Operation,0
2026-01-08 07:27:00,SIG-029,0,udp,private,SF,1,0,0,0,0,0,0,0,32,3,0.0,0.0,0.09,0.12,255,3,0.01,0.0,Reconnaissance / Network Scanning,1
2026-01-08 07:30:00,SIG-022,0,tcp,vmnet,S0,0,0,0,0,0,0,0,0,272,15,1.0,1.0,0.06,0.04,255,9,0.04,1.0,Network Flood / DoS on Signaling Network,1
2026-01-08 07:33:00,SIG-040,0,tcp,imap4,S0,0,0,0,0,0,0,0,0,216,14,1.0,1.0,0.06,0.07,255,14,0.05,1.0,Network Flood / DoS on Signaling Network,1
2026-01-08 07:36:00,SIG-021,0,tcp,http,SF,268,970,0,0,0,0,1,0,5,5,0.0,0.0,1.0,0.0,67,255,1.0,0.0,Normal Operation,0
2026-01-08 07:39:00,SIG-038,0,udp,domain_u,SF,44,72,0,0,0,0,0,0,149,154,0.0,0.0,1.0,0.0,255,254,1.0,0.0,Normal Operation,0
2026-01-08 07:42:00,SIG-020,0,udp,other,SF,1,0,0,0,0,0,0,0,153,3,0.0,0.0,0.02,0.05,255,3,0.01,0.0,Reconnaissance / Network Scanning,1
2026-01-08 07:45:00,SIG-029,1,tcp,smtp,SF,1239,335,0,0,0,0,1,0,1,4,0.0,0.0,1.0,0.0,243,148,0.59,0.0,Normal Operation,0
2026-01-08 07:48:00,SIG-004,0,tcp,Z39_50,S0,0,0,0,0,0,0,0,0,267,9,1.0,1.0,0.03,0.05,255,9,0.04,1.0,Network Flood / DoS on Signaling Network,1
2026-01-08 07:51:00,SIG-007,0,udp,other,SF,516,4,0,0,0,0,0,0,276,276,0.0,0.0,1.0,0.0,255,255,1.0,0.0,Normal Operation,0
2026-01-08 07:54:00,SIG-028,1,tcp,smtp,SF,801,478,0,0,0,0,1,0,1,1,0.0,0.0,1.0,0.0,255,35,0.14,0.0,Normal Operation,0
2026-01-08 07:57:00,SIG-028,0,tcp,private,REJ,0,0,0,0,0,0,0,0,239,20,0.0,0.0,0.08,0.06,255,20,0.08,0.0,Network Flood / DoS on Signaling Network,1
2026-01-08 08:00:00,SIG-004,0,tcp,http,SF,302,10063,0,0,0,0,1,0,16,16,0.0,0.0,1.0,0.0,186,255,1.0,0.0,Normal Operation,0
2026-01-08 08:03:00,SIG-022,0,tcp,private,S0,0,0,0,0,0,0,0,0,222,18,1.0,1.0,0.08,0.06,255,18,0.07,1.0,Network Flood / DoS on Signaling Network,1
2026-01-08 08:06:00,SIG-012,4,tcp,ftp_data,SF,832,0,0,0,0,0,1,0,1,1,0.0,0.0,1.0,0.0,3,37,1.0,0.0,Unauthorized Remote Access Attempt,1
2026-01-08 08:09:00,SIG-045,0,udp,domain_u,SF,45,138,0,0,0,0,0,0,13,22,0.0,0.0,1.0,0.0,255,255,1.0,0.0,Normal Operation,0
2026-01-08 08:12:00,SIG-003,0,tcp,http,SF,329,445,0,0,0,0,1,0,12,12,0.0,0.0,1.0,0.0,12,255,1.0,0.0,Normal Operation,0
2026-01-08 08:15:00,SIG-022,0,tcp,http,SF,292,215,0,0,0,0,1,0,3,3,0.0,0.0,1.0,0.0,53,255,1.0,0.0,Normal Operation,0
2026-01-08 08:18:00,SIG-044,0,tcp,private,S0,0,0,0,0,0,0,0,0,78,12,1.0,1.0,0.15,0.06,255,20,0.08,1.0,Network Flood / DoS on Signaling Network,1
2026-01-08 08:21:00,SIG-002,0,tcp,http,SF,246,2169,0,0,0,0,1,0,3,3,0.0,0.0,1.0,0.0,41,255,1.0,0.0,Normal Operation,0
2026-01-08 08:24:00,SIG-024,0,tcp,smtp,SF,1109,335,0,0,0,0,1,0,1,1,0.0,0.0,1.0,0.0,137,144,0.65,0.0,Normal Operation,0
2026-01-08 08:27:00,SIG-034,0,tcp,supdup,S0,0,0,0,0,0,0,0,0,131,17,1.0,1.0,0.13,0.08,255,17,0.07,1.0,Network Flood / DoS on Signaling Network,1
2026-01-08 08:30:00,SIG-027,0,tcp,http,SF,309,854,0,0,0,0,1,0,7,9,0.14,0.22,1.0,0.0,189,255,1.0,0.01,Normal Operation,0
2026-01-08 08:33:00,SIG-041,0,tcp,http,S0,0,0,0,0,0,0,0,0,1,1,1.0,1.0,1.0,0.0,9,128,1.0,1.0,Normal Operation,0
2026-01-08 08:36:00,SIG-001,0,tcp,http,SF,220,11892,0,0,0,0,1,0,12,12,0.0,0.0,1.0,0.0,255,255,1.0,0.0,Normal Operation,0
2026-01-08 08:39:00,SIG-008,0,tcp,IRC,SF,74,18,0,0,0,0,1,0,1,1,0.0,0.0,1.0,0.0,27,7,0.26,0.0,Normal Operation,0
2026-01-08 08:42:00,SIG-023,0,udp,private,SF,1,0,0,0,0,0,0,0,14,2,0.0,0.0,0.14,0.14,255,41,0.16,0.0,Reconnaissance / Network Scanning,1
2026-01-08 08:45:00,SIG-038,0,tcp,telnet,S0,0,0,0,0,0,0,0,0,72,18,1.0,1.0,0.25,0.06,255,51,0.2,1.0,Network Flood / DoS on Signaling Network,1
2026-01-08 08:48:00,SIG-006,0,udp,private,SF,28,0,3,0,0,0,0,0,92,91,0.01,0.0,0.99,0.02,255,91,0.36,0.0,Network Flood / DoS on Signaling Network,1
2026-01-08 08:51:00,SIG-022,0,tcp,http,SF,346,792,0,0,0,0,1,0,1,1,0.0,0.0,1.0,0.0,1,170,1.0,0.0,Normal Operation,0
